CODIGO;MTRA01;MTRA03;MTRA04;MTRA06;MTRA07;MTRA081;MTRA082;MTRA083;MTRA084;MTRA085;MTRA086;MTRA087;MTRA09;MTRA091;MTRA10;MTRA101;MTRA102;MTRA111;MTRA112;MTRA113;MTRA114;MTRA12;MTRA16;MTRA161;MTRA17;MTRA181;MTRA182;MTRA183;MTRA184;MTRA185;MTRA186;MTRA187;MTRA188;MTRA19;MTRA1911;MTRA192;MTRA1912;MTRA193;MTRA1913;MTRA1914;MTRA1915;MTRA201;MTRA202;MTRA203;MTRA204;MTRA205;MTRA206;MTRA207;MTRA208;MTRA209;MTRA2010;MTRA21;MTRA221;MTRA222;MTRA223;MTRA224;MTRA23;MTRA231;MTRA24;MTRA25
1303601;Secretaria exclusiva;Masculino;38;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;1;0;0;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1303700;Setor subordinado a outra secretaria;Masculino;55;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1303809;Secretaria em conjunto com outras politicas setoriais;Masculino;47;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;1;0;0;1;0;1;0;0;1;1;;1;0;;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;Parcialmente adaptada;;;;1;0;;0;0
1303908;Secretaria em conjunto com outras politicas setoriais;Masculino;30;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1303957;Secretaria exclusiva;Masculino;48;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1304005;Secretaria em conjunto com outras politicas setoriais;Masculino;49;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1304062;Secretaria exclusiva;Masculino;42;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;1;1;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1304104;Secretaria em conjunto com outras politicas setoriais;Masculino;39;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;1;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1304203;Orgao da administracao indireta;Masculino;35;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;1;;1;0;;0;;0;0;1;;;;;;;;;;1;Sem adaptacao;;;;;0;;0;0
1304237;Setor subordinado a outra secretaria;Masculino;34;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1304260;Secretaria em conjunto com outras politicas setoriais;Masculino;54;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1304302;Secretaria em conjunto com outras politicas setoriais;Masculino;59;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1304401;Secretaria em conjunto com outras politicas setoriais;Masculino;43;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;1;0
1400027;Setor subordinado a outra secretaria;Masculino;42;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1400050;Setor subordinado diretamente a chefia do Executivo;Masculino;19;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;;Sem adaptacao;;;;;1;0;0;1
1400100;Orgao da administracao indireta;Feminino;42;Especializacao;0;;;;;;;;0;;1;1991;Tem maior representação governamental;1;0;0;0;2;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;0;0;1;0;;Totalmente adaptada;0;0;1;0;1;0;1;0
1400159;Setor subordinado a outra secretaria;Masculino;29;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;0;0;1;0;;Sem adaptacao;;;;;1;0;0;0
1400175;Setor subordinado a outra secretaria;Masculino;27;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1400209;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1400233;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1400282;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1400308;Setor subordinado diretamente a chefia do Executivo;Masculino;58;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1400407;Nao possui estrutura;;;;1;0;1;0;0;0;0;0;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1400456;Setor subordinado diretamente a chefia do Executivo;Masculino;34;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1400472;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1400506;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1400605;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1400704;Secretaria exclusiva;Masculino;39;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;1;0;;0;;0;0;1;0;1;0;0;1;0;0;1;0;;Sem adaptacao;;;;;1;0;0;0
1500107;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;0;0;0;1;0;0;1;0;;Sem adaptacao;;;;;1;0;1;0
1500131;Secretaria em conjunto com outras politicas setoriais;Masculino;68;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1500206;Secretaria exclusiva;Masculino;46;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1500305;Nao possui estrutura;;;;0;;;;;;;;0;;1;2007;Paritário;0;1;1;1;12;0;;;1;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;1;1
1500347;Setor subordinado a outra secretaria;Masculino;66;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;1;0;;0;;1;0;1;1;0;0;0;0;0;0;1;0;;Sem adaptacao;;;;;1;0;0;0
1500404;Setor subordinado a outra secretaria;Masculino;39;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;1;0;;1;0;0;0;0;;;;;;;;;;1;Sem adaptacao;;;;;1;1;0;0
1500503;Setor subordinado a outra secretaria;Masculino;28;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;1;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1500602;Secretaria em conjunto com outras politicas setoriais;Masculino;75;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;1;;1;0;;0;;0;1;0;1;0;0;0;1;1;0;0;0;;Sem adaptacao;;;;;1;1;1;0
1500701;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1500800;Secretaria exclusiva;Masculino;36;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;0;;1;0;0;0;0;1;0;0;0;1;1;0;0;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
1500859;Setor subordinado a outra secretaria;Masculino;43;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1500909;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;1;1;0;0;;0;0;0;1;0;0;1;0;1;0;1;0;;Sem adaptacao;;;;;1;1;0;0
1500958;Secretaria exclusiva;Masculino;33;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1501006;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1501105;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1501204;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;0;;0;;0;0;1;;;;;;;;;;1;Sem adaptacao;;;;;1;0;0;0
1501253;Secretaria em conjunto com outras politicas setoriais;Masculino;55;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1501303;Secretaria em conjunto com outras politicas setoriais;Masculino;55;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;0;0;0;0;1;0;1;0;;Sem adaptacao;;;;;1;1;0;0
1501402;Orgao da administracao indireta;Feminino;45;Ensino superior completo;1;0;0;0;0;0;0;1;1;1;1;1998;Paritário;1;0;1;0;3;1;0;0;1;0;1;1;0;1;0;;1;0;;0;;1;0;0;1;0;0;1;1;1;0;1;0;;Parcialmente adaptada;1;1;0;0;1;1;1;1
1501451;Setor subordinado a outra secretaria;Masculino;72;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;1;0;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;Parcialmente adaptada;1;0;0;0;1;1;0;0
1501501;Secretaria em conjunto com outras politicas setoriais;Masculino;0 informou;Ensino superior completo;1;1;1;1;0;0;0;0;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;1;1;0;1;0;0;1;0;;Parcialmente adaptada;;;;1;1;1;1;0
1501576;Setor subordinado a outra secretaria;Masculino;49;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1501600;Secretaria em conjunto com outras politicas setoriais;Masculino;48;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1501709;Setor subordinado diretamente a chefia do Executivo;Masculino;48;Ensino medio completo;1;0;0;0;0;0;0;1;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;0;0;0;0;0;0;0;1;;Sem adaptacao;;;;;1;1;0;0
1501725;Secretaria em conjunto com outras politicas setoriais;Masculino;58;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1501758;Setor subordinado a outra secretaria;Masculino;41;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1501782;Setor subordinado a outra secretaria;Masculino;51;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
1501808;Setor subordinado a outra secretaria;Masculino;49;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;1;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1501907;Setor subordinado a outra secretaria;Masculino;24;Ensino fundamental incompleto;1;1;1;0;1;0;1;0;0;;0;;;;;;;;0;;;1;0;0;0;0;1;0;;1;0;;0;;0;0;1;1;1;0;0;0;0;0;1;0;;Parcialmente adaptada;0;1;1;0;1;0;0;0
1501956;Secretaria exclusiva;Masculino;39;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;0;;1;0;1;1;1;1;0;0;0;0;0;0;1;1;;Parcialmente adaptada;0;1;0;0;1;1;0;0
1502004;Secretaria em conjunto com outras politicas setoriais;Masculino;45;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;1;0;;1;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;;Sem adaptacao;;;;;1;1;0;0
1502103;Setor subordinado a outra secretaria;Masculino;50;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1502152;Secretaria em conjunto com outras politicas setoriais;Masculino;38;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;1;0;0;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1502202;Setor subordinado a outra secretaria;Masculino;0 informou;Ensino superior incompleto;1;1;1;1;1;0;1;0;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1502301;Setor subordinado a outra secretaria;Masculino;54;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1502400;Secretaria em conjunto com outras politicas setoriais;Masculino;46;Ensino superior completo;0;;;;;;;;0;;1;2000;Paritário;1;1;1;1;12;1;0;1;0;0;1;1;0;1;0;;1;0;;0;;1;0;0;1;0;0;1;1;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;0;1;1
1502509;Secretaria em conjunto com outras politicas setoriais;Masculino;41;Ensino superior incompleto;0;;;;;;;;1;O município 0 possui plano;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;1;0
1502608;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;0;;0;;0;0;1;;;;;;;;;;1;Sem adaptacao;;;;;1;1;1;0
1502707;Secretaria em conjunto com outras politicas setoriais;Masculino;54;Ensino medio incompleto;1;1;1;1;0;0;1;0;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;1;0
1502756;Secretaria em conjunto com outras politicas setoriais;Masculino;0 informou;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;0;;1;0;0;0;0;1;0;0;0;1;1;0;1;0;;Sem adaptacao;;;;;1;0;0;0
1502764;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1502772;Setor subordinado a outra secretaria;Masculino;53;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1502806;Setor subordinado a outra secretaria;Masculino;0 informou;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1502855;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;1;0;;0;;1;1;1;;;;;;;;;;1;Sem adaptacao;;;;;1;0;0;0
1502905;Secretaria em conjunto com outras politicas setoriais;Masculino;39;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1502939;Secretaria em conjunto com outras politicas setoriais;Masculino;40;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;1;0;0;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1502954;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;1;0;0;0;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1503002;Secretaria em conjunto com outras politicas setoriais;Masculino;56;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1503044;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1503077;Secretaria exclusiva;Masculino;40;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;1;0;0;0;0;0;0;0;;Parcialmente adaptada;0;0;1;0;0;;0;0
1503093;Secretaria em conjunto com outras politicas setoriais;Masculino;58;Ensino medio completo;0;;;;;;;;0;;1;2005;Paritário;1;1;0;0;0;1;O fundo possui um conselho gestor próprio;0;1;0;1;1;0;1;0;;1;0;;0;;0;0;1;1;1;1;1;1;1;0;1;0;;Sem adaptacao;;;;;0;;0;0
1503101;Secretaria em conjunto com outras politicas setoriais;Masculino;51;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;1;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1503200;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1503309;Nao possui estrutura;;;;0;;;;;;;;0;;1;2010;Paritário;1;1;1;1;0;0;;;1;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;0;0;0;1;1;0;1;0;;Sem adaptacao;;;;;1;0;0;0
1503408;Secretaria em conjunto com outras politicas setoriais;Masculino;49;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1503457;Secretaria em conjunto com outras politicas setoriais;Masculino;35;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1503507;Secretaria em conjunto com outras politicas setoriais;Masculino;49;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;0;;0;;1;0;0;;;;;;;;;;1;Sem adaptacao;;;;;1;0;0;0
1503606;Setor subordinado diretamente a chefia do Executivo;Masculino;61;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;1;;1;1;1;0;;0;0;0;1;0;0;0;1;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
1503705;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1503754;Secretaria em conjunto com outras politicas setoriais;Masculino;44;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1503804;Setor subordinado a outra secretaria;Masculino;33;Ensino superior completo;0;;;;;;;;0;;1;2005;Paritário;1;0;0;1;2;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1503903;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;1;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0
1504000;Setor subordinado a outra secretaria;Masculino;22;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1504059;Setor subordinado a outra secretaria;Masculino;41;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;0;;0;;0;0;1;;;;;;;;;;1;Sem adaptacao;;;;;1;1;0;0
1504109;Secretaria em conjunto com outras politicas setoriais;Masculino;49;Ensino medio completo;0;;;;;;;;1;1;0;;;;;;;;0;;;1;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1504208;Setor subordinado a outra secretaria;Masculino;36;Ensino superior incompleto;0;;;;;;;;0;;1;1993;Tem maior representação governamental;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;1;1;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;0;0;0
1504307;Secretaria em conjunto com outras politicas setoriais;Masculino;62;Ensino medio incompleto;0;;;;;;;;1;1;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1
1504406;Setor subordinado diretamente a chefia do Executivo;Masculino;46;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1504422;Secretaria em conjunto com outras politicas setoriais;Masculino;0 informou;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;0;;0;;1;0;0;1;0;0;0;1;0;0;1;0;;Parcialmente adaptada;1;1;0;0;1;0;0;0
1504455;Secretaria exclusiva;Masculino;63;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;1;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1504505;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1504604;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;0;;0;;0;0;1;;;;;;;;;;1;Sem adaptacao;;;;;1;0;0;0
1504703;Secretaria exclusiva;Masculino;52;Ensino superior incompleto;0;;;;;;;;0;;1;2009;Tem maior representação governamental;0;1;1;1;6;0;;;1;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;0;0;0;1;1;0;1;0;;Sem adaptacao;;;;;1;0;1;0
1504752;Setor subordinado a outra secretaria;Masculino;48;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1504802;Setor subordinado diretamente a chefia do Executivo;Masculino;58;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1504901;Secretaria em conjunto com outras politicas setoriais;Masculino;44;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;1;0;;0;;1;0;1;1;0;0;0;0;0;0;1;0;;Sem adaptacao;;;;;0;;0;0
1504950;Secretaria em conjunto com outras politicas setoriais;Masculino;44;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1504976;Setor subordinado a outra secretaria;Masculino;41;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1505007;Secretaria exclusiva;Masculino;47;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1505031;Setor subordinado a outra secretaria;Masculino;52;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1505064;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;0;;0;;1;0;0;1;0;0;0;1;0;0;0;0;;Sem adaptacao;;;;;1;1;0;0
1505106;Setor subordinado a outra secretaria;Masculino;44;Ensino medio completo;1;1;1;0;1;1;1;0;0;;1;2008;Tem maior representação governamental;1;0;0;1;0;0;;;1;0;1;1;0;0;1;;1;1;0;0;;0;0;0;0;0;0;0;0;1;0;1;0;;Parcialmente adaptada;1;0;1;0;1;1;0;0
1505205;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
1505304;Setor subordinado diretamente a chefia do Executivo;Masculino;36;Ensino superior completo;1;0;1;0;0;0;0;0;1;1;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
1505403;Secretaria em conjunto com outras politicas setoriais;Masculino;39;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1505437;Setor subordinado a outra secretaria;Masculino;51;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;1;;1;0;;0;;0;0;1;1;0;0;0;0;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
1505486;Secretaria em conjunto com outras politicas setoriais;Masculino;56;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
1505494;Setor subordinado a outra secretaria;Masculino;37;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
1505502;Setor subordinado a outra secretaria;Masculino;38;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;1;1;1;0;1;0;;Parcialmente adaptada;0;1;0;0;1;0;0;0
1505536;Secretaria em conjunto com outras politicas setoriais;Masculino;41;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;1;0;0;;1;0;0;1;1;0;1;1;0;0;1;0;;Parcialmente adaptada;1;0;0;0;1;1;1;0
